WAGE,FEMALE,YRSEDUC,REGION,MIDWEST,NE,WEST,SOUTH
10.33653831,0,16,0,0,0,0,1
14.82371807,0,12,0,0,0,0,1
11.96581173,1,13,0,0,0,0,1
9.395424843,0,12,0,0,0,0,1
11.05769253,1,12,0,0,0,0,1
9.615385056,1,13,0,0,0,0,1
11.53846169,0,11,0,0,0,0,1
9.615385056,0,9,0,0,0,0,1
14.42307663,0,12,0,0,0,0,1
15.38461494,1,12,0,0,0,0,1
26.44230843,0,12,0,0,0,0,1
8.097166061,1,12,0,0,0,0,1
19.23077011,0,13,0,0,0,0,1
17.69230843,0,12,0,0,0,0,1
13.98601437,1,12,0,0,0,0,1
28.84615326,0,13,0,0,0,0,1
13.27279186,0,14,0,0,0,0,1
12.92991447,1,13,0,0,0,0,1
25,0,19,0,0,0,0,1
23.07692337,0,12,0,0,0,0,1
8.17307663,1,12,0,0,0,0,1
10.57692337,0,11,0,0,0,0,1
20.94017029,0,16,0,0,0,0,1
24.03846169,0,18,0,0,0,0,1
18.35664368,1,18,0,0,0,0,1
12.98076916,1,12,0,0,0,0,1
7.264957428,0,12,0,0,0,0,1
40.86538315,0,13,0,0,0,0,1
25.96153831,0,16,0,0,0,0,1
10.39500999,1,13,0,0,0,0,1
17.48251724,0,18,0,0,0,0,1
16.23931694,1,18,0,0,0,0,1
4.0625,1,12,0,0,0,0,1
10.57692337,0,9,0,0,0,0,1
10.1351347,1,13,0,0,0,0,1
12.5,0,13,0,0,0,0,1
23.50427437,0,16,0,0,0,0,1
14.42307663,1,16,0,0,0,0,1
17.62820435,1,20,0,0,0,0,1
18.26922989,0,14,0,0,0,0,1
12.01923084,0,12,0,0,0,0,1
16.79487228,0,14,0,0,0,0,1
18.26922989,0,12,0,0,0,0,1
30.76922989,0,14,0,0,0,0,1
17.30769157,1,13,0,0,0,0,1
16.82692337,0,9,0,0,0,0,1
8.653845787,1,12,0,0,0,0,1
29.4017086,0,16,0,0,0,0,1
8.75,0,12,0,0,0,0,1
19.35989571,0,12,0,0,0,0,1
9.444444656,0,12,0,0,0,0,1
32.69230652,0,12,0,0,0,0,1
11.53846169,0,9,0,0,0,0,1
21.97802162,1,10,0,0,0,0,1
9.615385056,0,13,0,0,0,0,1
10.57692337,0,16,0,0,0,0,1
14.28571415,1,10,0,0,0,0,1
13.84615421,0,12,0,0,0,0,1
6.730769157,1,12,0,0,0,0,1
28.84615326,0,16,0,0,0,0,1
14.88095284,1,14,0,0,0,0,1
26.49572563,1,13,0,0,0,0,1
19.23077011,0,13,0,0,0,0,1
10.06993008,0,12,0,0,0,0,1
8.304195404,0,14,0,0,0,0,1
8.75,0,12,0,0,0,0,1
19.23077011,0,14,0,0,0,0,1
7.211538315,0,12,0,0,0,0,1
12.19230747,0,12,0,0,0,0,1
19.23077011,1,13,0,0,0,0,1
24.03846169,0,14,0,0,0,0,1
3.478846073,0,14,0,0,0,0,1
27.88461494,1,16,0,0,0,0,1
7.131089687,0,13,0,0,0,0,1
11.05769253,1,16,0,0,0,0,1
9.615385056,0,13,0,0,0,0,1
8.639053345,0,18,0,0,0,0,1
38.46154022,0,16,0,0,0,0,1
28.84615326,1,16,0,0,0,0,1
14.79289913,0,12,0,0,0,0,1
7.211538315,1,12,0,0,0,0,1
6.25,1,16,0,0,0,0,1
19.61538506,0,13,0,0,0,0,1
8.461538315,0,16,0,0,0,0,1
13.94230747,1,12,0,0,0,0,1
23.07692337,1,16,0,0,0,0,1
48.07692337,0,12,0,0,0,0,1
18.18181801,0,16,0,0,0,0,1
15.38461494,1,12,0,0,0,0,1
7.396449566,0,12,0,0,0,0,1
22.11538506,1,16,0,0,0,0,1
11.44688606,0,13,0,0,0,0,1
4.068047524,0,12,0,0,0,0,1
19.23077011,0,16,0,0,0,0,1
5.711538315,1,13,0,0,0,0,1
43.95604324,0,12,0,0,0,0,1
12.5,1,13,0,0,0,0,1
15.76923084,0,12,0,0,0,0,1
6.394230843,1,14,0,0,0,0,1
4.841346264,1,10,0,0,0,0,1
16.82692337,0,12,0,0,0,0,1
16.82692337,0,12,0,0,0,0,1
16.02564049,0,13,0,0,0,0,1
10.38461494,0,13,0,0,0,0,1
23.07692337,0,16,0,0,0,0,1
21.15384674,1,16,0,0,0,0,1
8.241758347,1,14,0,0,0,0,1
8.653845787,0,16,0,0,0,0,1
9.459459305,1,13,0,0,0,0,1
7.1875,1,13,0,0,0,0,1
14.9572649,0,13,0,0,0,0,1
14.9572649,1,12,0,0,0,0,1
13.84615421,1,18,0,0,0,0,1
16.15384674,0,16,0,0,0,0,1
16.9871788,0,16,0,0,0,0,1
23.07692337,1,12,0,0,0,0,1
17.30769157,0,10,0,0,0,0,1
15.03846169,1,12,0,0,0,0,1
10.43269253,0,13,0,0,0,0,1
8,1,12,0,0,0,0,1
13.46153831,0,12,0,0,0,0,1
30.28846169,0,18,0,0,0,0,1
17.30769157,1,14,0,0,0,0,1
12.5,0,16,0,0,0,0,1
11.58653831,0,16,0,0,0,0,1
11.71298122,1,13,0,0,0,0,1
16.82692337,1,13,0,0,0,0,1
25.38461494,0,12,0,0,0,0,1
23.07692337,0,16,0,0,0,0,1
14.42307663,1,12,0,0,0,0,1
20.19230843,1,12,0,0,0,0,1
14.42307663,1,12,0,0,0,0,1
10.38461494,1,16,0,0,0,0,1
30,0,13,0,0,0,0,1
25.48077011,0,16,0,0,0,0,1
12.30769253,0,12,0,0,0,0,1
3.605769157,0,12,0,0,0,0,1
10.57692337,1,13,0,0,0,0,1
19.23077011,0,10,0,0,0,0,1
9.214743614,1,8,0,0,0,0,1
18.26922989,0,13,0,0,0,0,1
8.653845787,1,11,0,0,0,0,1
12.5,0,11,0,0,0,0,1
3.472222328,1,12,0,0,0,0,1
7.212019444,1,12,0,0,0,0,1
12.5,0,12,0,0,0,0,1
12.5,1,12,0,0,0,0,1
10,0,12,0,0,0,0,1
14.90384579,0,10,0,0,0,0,1
6.923077106,1,12,0,0,0,0,1
16.53846169,0,12,0,0,0,0,1
16.34615326,1,16,0,0,0,0,1
19.23077011,0,12,0,0,0,0,1
8.547008514,1,12,0,0,0,0,1
12.98076916,0,12,0,0,0,0,1
14.18269253,1,12,0,0,0,0,1
8.75,1,12,0,0,0,0,1
8.097166061,1,13,0,0,0,0,1
11.53846169,0,12,0,0,0,0,1
4.700854778,1,12,0,0,0,0,1
10,0,12,0,0,0,0,1
12.01923084,0,9,0,0,0,0,1
9.259259224,0,12,0,0,0,0,1
13.94230747,0,12,0,0,0,0,1
11.82692337,1,16,0,0,0,0,1
9.245562553,0,11,0,0,0,0,1
4.807692528,1,13,0,0,0,0,1
7.211538315,0,10,0,0,0,0,1
17.30769157,1,12,0,0,0,0,1
18.26922989,1,12,0,0,0,0,1
8.653845787,0,14,0,0,0,0,1
8.17307663,1,12,0,0,0,0,1
27.88461494,0,18,0,0,0,0,1
18.68131828,1,16,0,0,0,0,1
26.92307663,0,16,0,0,0,0,1
9.829059601,1,16,0,0,0,0,1
3.698224783,1,10,0,0,0,0,1
10.09615421,0,14,0,0,0,0,1
9.615385056,0,12,0,0,0,0,1
17.30769157,1,14,0,0,0,0,1
14.23076916,0,13,0,0,0,0,1
11.53846169,1,14,0,0,0,0,1
11.53846169,1,13,0,0,0,0,1
11.96581173,1,13,0,0,0,0,1
8.653845787,0,9,0,0,0,0,1
30.04807663,0,19,0,0,0,0,1
6.730769157,1,14,0,0,0,0,1
16.82692337,0,13,0,0,0,0,1
14.11538506,0,16,0,0,0,0,1
8.680555344,0,10,0,0,0,0,1
15.86538506,0,12,0,0,0,0,1
9.134614944,1,12,0,0,0,0,1
12.98124981,0,12,0,0,0,0,1
9.875384331,0,12,0,0,0,0,1
5.494505405,1,12,0,0,0,0,1
19.66783142,0,14,0,0,0,0,1
9.134614944,1,12,0,0,0,0,1
6.25,1,12,0,0,0,0,1
4.807692528,0,16,0,0,0,0,1
10.72485161,0,12,0,0,0,0,1
21.44970322,0,12,0,0,0,0,1
11.53846169,0,13,0,0,0,0,1
8.17307663,1,12,0,0,0,0,1
11.88811207,0,13,0,0,0,0,1
22.59615326,1,16,0,0,0,0,1
8.012820244,0,12,0,0,0,0,1
3.769230843,1,12,0,0,0,0,1
8.653845787,0,9,0,0,0,0,1
10.09615421,1,12,0,0,0,0,1
16.02564049,0,16,0,0,0,0,1
8.653845787,0,12,0,0,0,0,1
12.98076916,1,12,0,0,0,0,1
4.807692528,1,11,0,0,0,0,1
10.47740364,1,14,0,0,0,0,1
4.807692528,0,12,0,0,0,0,1
10.57692337,1,12,0,0,0,0,1
17.17033005,0,12,0,0,0,0,1
4.807692528,1,12,0,0,0,0,1
16.53846169,0,12,0,0,0,0,1
9.154327393,0,14,0,0,0,0,1
13.73626328,1,14,0,0,0,0,1
15.38461494,0,14,0,0,0,0,1
10.57692337,1,12,0,0,0,0,1
19.00183105,1,14,0,0,0,0,1
17.8571434,0,12,0,0,0,0,1
7.259615421,1,13,0,0,0,0,1
20.19230843,0,13,0,0,0,0,1
33.65384674,0,12,0,0,0,0,1
7.692307472,1,16,0,0,0,0,1
2.967032909,1,12,0,0,0,0,1
16.34615326,0,12,0,0,0,0,1
13.84615421,1,13,0,0,0,0,1
11.53846169,0,12,0,0,0,0,1
5.769230843,1,12,0,0,0,0,1
12.5,0,12,0,0,0,0,1
8.17307663,1,14,0,0,0,0,1
13.46153831,1,13,0,0,0,0,1
10.68376064,0,12,0,0,0,0,1
6.25,1,20,0,0,0,0,1
7.211538315,1,12,0,0,0,0,1
12.01923084,0,13,0,0,0,0,1
7.085020065,1,12,0,0,0,0,1
16.82692337,0,16,0,0,0,0,1
13.33333302,0,12,0,0,0,0,1
10.57692337,1,14,0,0,0,0,1
7.692307472,0,12,0,0,0,0,1
7.692307472,1,13,0,0,0,0,1
6.730769157,1,12,0,0,0,0,1
24.03846169,0,12,0,0,0,0,1
21.63461494,0,10,0,0,0,0,1
13.03418827,0,11,0,0,0,0,1
12.98076916,1,12,0,0,0,0,1
18.5,0,14,0,0,0,0,1
20.19230843,0,20,0,0,0,0,1
12.5,0,11,0,0,0,0,1
12.06730747,1,12,0,0,0,0,1
9.134614944,1,12,0,0,0,0,1
7.692307472,0,10,0,0,0,0,1
14.75849724,0,12,0,0,0,0,1
15.57692337,0,12,0,0,0,0,1
12.01923084,0,10,0,0,0,0,1
12.98076916,1,13,0,0,0,0,1
8.653845787,0,13,0,0,0,0,1
9,1,12,0,0,0,0,1
6.410256386,0,12,0,0,0,0,1
29.32500076,0,16,0,0,0,0,1
34.13461685,1,16,0,0,0,0,1
11.11111069,1,13,0,0,0,0,1
15.49145317,0,14,0,0,0,0,1
12.98076916,0,13,0,0,0,0,1
14.42307663,1,12,0,0,0,0,1
14.42307663,0,12,0,0,0,0,1
28.84615326,0,13,0,0,0,0,1
12.5,1,14,0,0,0,0,1
15.14423084,0,11,0,0,0,0,1
12.98076916,0,16,0,0,0,0,1
13.46153831,0,13,0,0,0,0,1
8.012820244,1,12,0,0,0,0,1
10.28622532,1,12,0,0,0,0,1
8.012820244,1,12,0,0,0,0,1
4.945055008,1,12,0,0,0,0,1
4.326922894,0,12,0,0,0,0,1
34.3225975,1,18,0,0,0,0,1
13.62521362,0,16,0,0,0,0,1
18.07692337,1,19,0,0,0,0,1
18.91025734,0,16,0,0,0,0,1
16.82692337,0,16,0,0,0,0,1
7.317582607,1,16,0,0,0,0,1
27.88461494,0,13,0,0,0,0,1
10.57692337,1,12,0,0,0,0,1
12.17948723,0,13,0,0,0,0,1
14.42307663,1,16,0,0,0,0,1
23.07692337,0,12,0,0,0,0,1
10.57692337,1,12,0,0,0,0,1
14.75849724,0,13,0,0,0,0,1
9.615385056,1,13,0,0,0,0,1
10.38461494,0,13,0,0,0,0,1
6.730769157,1,12,0,0,0,0,1
3.941346169,0,12,0,0,0,0,1
44.23077011,0,14,0,0,0,0,1
6.388942242,1,12,0,0,0,0,1
6.944230556,1,14,0,0,0,0,1
22.11538506,0,18,0,0,0,0,1
8.547008514,1,13,0,0,0,0,1
48.07692337,0,16,0,0,0,0,1
16.82692337,0,12,0,0,0,0,1
21.36752129,1,12,0,0,0,0,1
17.30769157,0,16,0,0,0,0,1
11.05769253,1,12,0,0,0,0,1
26.92307663,0,14,0,0,0,0,1
25,0,16,0,0,0,0,1
7.383172989,1,12,0,0,0,0,1
17.30769157,0,13,0,0,0,0,1
18.75,1,12,0,0,0,0,1
5,0,11,0,0,0,0,1
12.01923084,0,12,0,0,0,0,1
25.64102554,0,14,0,0,0,0,1
7.211538315,0,10,0,0,0,0,1
31.73077011,0,16,0,0,0,0,1
6.421568394,1,13,0,0,0,0,1
12.98076916,0,12,0,0,0,0,1
8.571428299,1,12,0,0,0,0,1
7.211538315,1,14,0,0,0,0,1
13.46153831,0,14,0,0,0,0,1
11.53846169,1,16,0,0,0,0,1
5.769230843,1,14,0,0,0,0,1
4.807692528,0,14,0,0,0,0,1
11.05769253,1,13,0,0,0,0,1
8.603239059,0,13,0,0,0,0,1
23.07692337,0,16,0,0,0,0,1
10.89743614,1,12,0,0,0,0,1
16.82692337,0,13,0,0,0,0,1
10.98901081,0,14,0,0,0,0,1
19.23077011,1,13,0,0,0,0,1
16.82692337,0,14,0,0,0,0,1
22.97008514,0,12,0,0,0,0,1
8.17307663,0,12,0,0,0,0,1
9.134614944,0,13,0,0,0,0,1
23.07692337,0,16,0,0,0,0,1
18.46153831,0,18,0,0,0,0,1
10,1,16,0,0,0,0,1
22.59615326,1,13,0,0,0,0,1
15.38461494,0,13,0,0,0,0,1
17.30769157,0,12,0,0,0,0,1
12.82051277,0,16,0,0,0,0,1
42.30769348,0,18,0,0,0,0,1
14.42307663,1,14,0,0,0,0,1
11.09576893,1,13,0,0,0,0,1
10.625,1,11,0,0,0,0,1
25.96153831,0,12,0,0,0,0,1
17.78846169,1,13,0,0,0,0,1
11.29807663,1,14,0,0,0,0,1
5.769230843,1,12,0,0,0,0,1
10.41666698,0,13,0,0,0,0,1
8.17307663,1,13,0,0,0,0,1
11.29807663,0,10,0,0,0,0,1
23.07692337,0,12,0,0,0,0,1
11.53846169,1,13,0,0,0,0,1
8.17307663,0,10,0,0,0,0,1
7.211538315,1,12,0,0,0,0,1
21.41608429,0,13,0,0,0,0,1
10.81730747,1,12,0,0,0,0,1
12.5,1,12,0,0,0,0,1
14.42307663,0,12,0,0,0,0,1
11.53846169,0,11,0,0,0,0,1
16.02564049,0,13,0,0,0,0,1
12.01923084,0,12,0,0,0,0,1
12.01923084,0,12,0,0,0,0,1
14.52991486,0,12,0,0,0,0,1
7.40192318,1,11,0,0,0,0,1
7.692307472,0,12,0,0,0,0,1
8.17307663,0,14,0,0,0,0,1
9.615385056,0,12,0,0,0,0,1
25,1,16,0,0,0,0,1
13.46153831,0,12,0,0,0,0,1
9.134614944,0,14,0,0,0,0,1
31.46853065,0,16,0,0,0,0,1
14.42259598,0,12,0,0,0,0,1
5.917159557,0,10,0,0,0,0,1
7.788461685,1,12,0,0,0,0,1
11.13846111,0,12,0,0,0,0,1
13.94230747,0,12,0,0,0,0,1
11.53846169,1,12,0,0,0,0,1
10.09615421,0,13,0,0,0,0,1
11.875,0,12,0,0,0,0,1
14.42307663,0,12,0,0,0,0,1
17.78846169,0,12,0,0,0,0,1
6.25,1,12,0,0,0,0,1
12.01923084,1,12,0,0,0,0,1
12.01923084,0,12,0,0,0,0,1
14.47115421,1,16,0,0,0,0,1
6.857142925,0,13,0,0,0,0,1
35.38461685,0,14,0,0,0,0,1
20.19230843,1,12,0,0,0,0,1
17.30769157,1,16,0,0,0,0,1
11.53846169,0,12,0,0,0,0,1
12.98076916,1,13,0,0,0,0,1
8.279914856,1,16,0,0,0,0,1
26.92307663,0,16,0,0,0,0,1
29.05982971,0,18,0,0,0,0,1
15.625,1,18,0,0,0,0,1
18.91025734,0,14,0,0,0,0,1
24.03846169,0,16,0,0,0,0,1
16.34615326,1,16,0,0,0,0,1
22.5,0,13,0,0,0,0,1
13.22115421,1,16,0,0,0,0,1
9.279327393,1,12,0,0,0,0,1
21.15384674,0,13,0,0,0,0,1
7.692307472,1,12,0,0,0,0,1
12.67395115,0,12,0,0,0,0,1
10,0,18,0,0,0,0,1
23.55769157,0,12,0,0,0,0,1
15.75286388,0,16,0,0,0,0,1
14.42307663,1,12,0,0,0,0,1
10,1,10,0,0,0,0,1
21.63461494,0,13,0,0,0,0,1
14.42307663,1,14,0,0,0,0,1
25,1,13,0,0,0,0,1
23.07692337,0,12,0,0,0,0,1
29.58579826,0,13,0,0,0,0,1
10.57692337,1,12,0,0,0,0,1
19.23077011,0,18,0,0,0,0,1
25,1,18,0,0,0,0,1
14.58333302,1,18,0,0,0,0,1
13.46153831,1,14,0,0,0,0,1
12.30769253,0,12,0,0,0,0,1
8.461538315,1,12,0,0,0,0,1
7.894736767,1,16,0,0,0,0,1
11.73076916,0,18,0,0,0,0,1
13.46153831,1,18,0,0,0,0,1
28.84615326,0,16,0,0,0,0,1
14.9572649,1,13,0,0,0,0,1
21.97802162,1,19,0,0,0,0,1
16.48351669,0,16,0,0,0,0,1
9.961538315,0,12,0,0,0,0,1
18.02884674,1,16,0,0,0,0,1
12.69230747,0,12,0,0,0,0,1
16.82692337,1,12,0,0,0,0,1
13.46153831,1,12,0,0,0,0,1
21.63461494,0,12,0,0,0,0,1
18.26922989,0,12,0,0,0,0,1
16.82692337,0,12,0,0,0,0,1
17.30769157,1,16,0,0,0,0,1
15.38461494,0,14,0,0,0,0,1
17.78846169,0,16,0,0,0,0,1
19.23077011,0,12,0,0,0,0,1
4.437870026,1,11,0,0,0,0,1
26.92307663,0,12,0,0,0,0,1
2.958579779,1,12,0,0,0,0,1
9.890110016,1,13,0,0,0,0,1
8.814102173,1,16,0,0,0,0,1
16.15384674,0,11,0,0,0,0,1
8.75,1,12,0,0,0,0,1
10.09615421,0,12,0,0,0,0,1
12.01923084,1,14,0,0,0,0,1
14.42307663,1,12,0,0,0,0,1
8.333333015,1,12,0,0,0,0,1
7.692307472,1,16,0,0,0,0,1
23.07692337,0,13,0,0,0,0,1
22.59615326,1,16,0,0,0,0,1
15,1,13,0,0,0,0,1
16.82692337,1,14,0,0,0,0,1
21.85314751,1,13,0,0,0,0,1
19.23077011,1,13,0,0,0,0,1
21.53846169,1,13,0,0,0,0,1
14.82948685,1,13,0,0,0,0,1
14.42307663,0,12,0,0,0,0,1
21.63461494,1,16,0,0,0,0,1
28.84615326,0,16,0,0,0,0,1
19.23077011,0,16,0,0,0,0,1
4.39560461,1,12,0,0,0,0,1
19.71153831,1,16,0,0,0,0,1
19.5,0,14,0,0,0,0,1
19.23077011,1,16,0,0,0,0,1
36.05769348,0,20,0,0,0,0,1
13.94230747,1,12,0,0,0,0,1
27.30769157,1,13,0,0,0,0,1
37.46154022,0,16,0,0,0,0,1
22.59615326,0,16,0,0,0,0,1
21.15384674,0,12,0,0,0,0,1
11.39999962,1,13,0,0,0,0,1
10.16153812,0,18,0,0,0,0,1
15.69930077,1,18,0,0,0,0,1
8.5,1,13,0,0,0,0,1
28.07692337,0,16,0,0,0,0,1
28.84615326,0,14,0,0,0,0,1
13.46153831,1,13,0,0,0,0,1
20,0,16,0,0,0,0,1
6.730769157,0,11,0,0,0,0,1
40.32211685,0,12,0,0,0,0,1
24.03846169,0,16,0,0,0,0,1
7.766272068,0,14,0,0,0,0,1
23.07692337,0,16,0,0,0,0,1
6.837606907,1,19,0,0,0,0,1
13.75332737,0,16,0,0,0,0,1
7.211538315,1,16,0,0,0,0,1
7.692307472,1,14,0,0,0,0,1
12.98076916,0,12,0,0,0,0,1
41.53845978,0,16,0,0,0,0,1
11.53846169,0,12,0,0,0,0,1
11.53846169,1,13,0,0,0,0,1
26.92307663,0,12,0,0,0,0,1
12.26495743,1,13,0,0,0,0,1
8,1,11,0,0,0,0,1
14.42307663,1,12,0,0,0,0,1
20.5128212,0,14,0,0,0,0,1
25,1,18,0,0,0,0,1
6.490384579,1,12,0,0,0,0,1
16.82692337,0,13,0,0,0,0,1
27.16346169,1,20,0,0,0,0,1
16.58653831,0,18,0,0,0,0,1
12.01923084,1,16,0,0,0,0,1
17.15176773,1,13,0,0,0,0,1
7.051281929,1,14,0,0,0,0,1
6.009615421,0,13,0,0,0,0,1
42.73504257,0,20,0,0,0,0,1
20,0,12,0,0,0,0,1
14.42307663,0,12,0,0,0,0,1
7.785714149,0,12,0,0,0,0,1
31.30590248,0,16,0,0,0,0,1
13.46153831,1,16,0,0,0,0,1
9.667024612,1,12,0,0,0,0,1
20.19230843,0,12,0,0,0,0,1
16.6958046,0,12,0,0,0,0,1
17.94871712,0,14,0,0,0,0,1
6.593406677,1,16,0,0,0,0,1
21.36752129,0,14,0,0,0,0,1
28.84615326,0,16,0,0,0,0,1
10.57692337,1,13,0,0,0,0,1
23.55769157,0,12,0,0,0,0,1
38.46154022,1,19,0,0,0,0,1
21.63461494,0,16,0,0,0,0,1
8,0,12,0,0,0,0,1
6.25,0,16,0,0,0,0,1
6.25,1,12,0,0,0,0,1
5.769230843,0,10,0,0,0,0,1
11.53846169,0,12,0,0,0,0,1
15.38461494,1,12,0,0,0,0,1
8.653845787,1,13,0,0,0,0,1
25,0,14,0,0,0,0,1
23.07692337,0,16,0,0,0,0,1
12.5,1,16,0,0,0,0,1
19.89999962,0,16,0,0,0,0,1
25.96153831,1,18,0,0,0,0,1
9.657142639,0,11,0,0,0,0,1
14.42307663,1,13,0,0,0,0,1
25.48077011,0,16,0,0,0,0,1
16.34615326,1,18,0,0,0,0,1
7.211538315,1,18,0,0,0,0,1
14.42307663,0,12,0,0,0,0,1
24.03846169,1,12,0,0,0,0,1
24.42827415,1,13,0,0,0,0,1
12.63736248,1,13,0,0,0,0,1
21.63461494,0,8,0,0,0,0,1
8,0,12,0,0,0,0,1
7.536382675,1,11,0,0,0,0,1
12.82051277,1,14,0,0,0,0,1
17.77777863,0,14,0,0,0,0,1
24.03846169,0,16,0,0,0,0,1
18.46153831,1,14,0,0,0,0,1
14.61538506,0,12,0,0,0,0,1
17.71255112,1,13,0,0,0,0,1
48.07692337,0,13,0,0,0,0,1
16.23931694,1,14,0,0,0,0,1
21.15384674,0,20,0,0,0,0,1
7.211538315,1,13,0,0,0,0,1
16.34615326,0,13,0,0,0,0,1
20,1,13,0,0,0,0,1
18.07692337,0,13,0,0,0,0,1
20.94017029,0,18,0,0,0,0,1
17.94871712,1,18,0,0,0,0,1
15.66874981,1,11,0,0,0,0,1
9.811616898,0,14,0,0,0,0,1
22.72727203,0,18,0,0,0,0,1
25.18314934,0,16,0,0,0,0,1
14.42307663,1,12,0,0,0,0,1
28.52564049,0,13,0,0,0,0,1
5.074999809,0,12,0,0,0,0,1
8.653845787,0,10,0,0,0,0,1
12.98076916,0,16,0,0,0,0,1
11.00384617,0,12,0,0,0,0,1
12.01923084,0,12,0,0,0,0,1
47.11538315,0,16,0,0,0,0,1
24.03846169,0,16,0,0,0,0,1
25.64102554,1,18,0,0,0,0,1
14.42307663,0,16,0,0,0,0,1
11.15384579,1,16,0,0,0,0,1
19.95192337,0,16,0,0,0,0,1
32.05128098,0,16,0,0,0,0,1
28.84615326,0,16,0,0,0,0,1
21.63461494,1,20,0,0,0,0,1
28.84615326,0,16,0,0,0,0,1
26.44230843,1,14,0,0,0,0,1
7.692307472,1,16,0,0,0,0,1
21.53846169,0,12,0,0,0,0,1
29.80769157,1,16,0,0,0,0,1
19.23077011,0,13,0,0,0,0,1
40.86538315,1,16,0,0,0,0,1
15.18218613,1,12,0,0,0,0,1
23.07692337,0,18,0,0,0,0,1
20,0,12,0,0,0,0,1
25.76922989,0,14,0,0,0,0,1
9.471154213,1,13,0,0,0,0,1
15.38461494,0,12,0,0,0,0,1
5.769230843,0,12,0,0,0,0,1
19.23077011,0,14,0,0,0,0,1
7.692307472,1,12,0,0,0,0,1
16.50240326,0,13,0,0,0,0,1
22.0302887,1,16,0,0,0,0,1
17.30769157,1,12,0,0,0,0,1
19.23077011,0,16,0,0,0,0,1
14.26282024,0,12,0,0,0,0,1
18.02884674,0,12,0,0,0,0,1
21.63461494,0,14,0,0,0,0,1
16.82692337,1,12,0,0,0,0,1
12.98076916,1,16,0,0,0,0,1
11.85897446,0,16,0,0,0,0,1
15.38461494,1,16,0,0,0,0,1
6.875,1,12,0,0,0,0,1
17.03296661,0,12,0,0,0,0,1
4.326922894,1,14,0,0,0,0,1
9.615385056,0,12,0,0,0,0,1
9.615385056,1,13,0,0,0,0,1
17.94871712,0,16,0,0,0,0,1
20.66083908,0,16,0,0,0,0,1
5.288461685,1,14,0,0,0,0,1
14.33566475,1,16,0,0,0,0,1
23.55769157,0,14,0,0,0,0,1
6.538461685,0,12,0,0,0,0,1
6.410256386,1,14,0,0,0,0,1
16.82692337,0,14,0,0,0,0,1
23.50427437,0,18,0,0,0,0,1
7.504945278,1,10,0,0,0,0,1
15.1709404,0,16,0,0,0,0,1
18.07692337,0,14,0,0,0,0,1
13.73626328,1,14,0,0,0,0,1
7.352941036,1,16,0,0,0,0,1
16.82692337,1,16,0,0,0,0,1
20.67307663,1,13,0,0,0,0,1
12.25490189,1,14,0,0,0,0,1
9.44669342,0,12,0,0,0,0,1
10.38461494,1,13,0,0,0,0,1
15.38461494,0,12,0,0,0,0,1
14.42307663,1,12,0,0,0,0,1
8,1,12,0,0,0,0,1
9,1,12,0,0,0,0,1
18.26922989,1,14,0,0,0,0,1
13.46153831,0,13,0,0,0,0,1
14.52991486,1,13,0,0,0,0,1
14.61538506,0,12,0,0,0,0,1
13.46153831,1,12,0,0,0,0,1
23.07692337,0,16,0,0,0,0,1
9.985207558,1,13,0,0,0,0,1
15.38461494,1,10,0,0,0,0,1
11.83431911,0,12,0,0,0,0,1
13.46153831,1,12,0,0,0,0,1
13.46153831,1,12,0,0,0,0,1
10.76923084,0,16,0,0,0,0,1
12.17948723,0,12,0,0,0,0,1
17.09401703,0,12,0,0,0,0,1
12.01923084,1,12,0,0,0,0,1
6.25,1,13,0,0,0,0,1
19.23077011,0,12,0,0,0,0,1
11.53846169,0,12,0,0,0,0,1
13.46153831,0,12,0,0,0,0,1
8.653845787,1,12,0,0,0,0,1
23.91304398,1,18,0,0,0,0,1
9.615385056,0,12,0,0,0,0,1
11.04746342,1,13,0,0,0,0,1
20.91346169,0,12,0,0,0,0,1
9.615385056,0,16,0,0,0,0,1
18.26922989,1,18,0,0,0,0,1
10.57692337,1,13,0,0,0,0,1
14.42307663,0,13,0,0,0,0,1
14.42307663,1,13,0,0,0,0,1
12.5,1,12,0,0,0,0,1
23.34615326,0,18,0,0,0,0,1
6.959706783,0,12,0,0,0,0,1
5.729166508,1,14,0,0,0,0,1
7.5,1,13,0,0,0,0,1
14.58333302,0,16,0,0,0,0,1
9.935897827,1,18,0,0,0,0,1
19.23077011,1,16,0,0,0,0,1
11.76470566,0,12,0,0,0,0,1
14.25,1,13,0,0,0,0,1
15.38461494,0,12,0,0,0,0,1
9.615385056,1,12,0,0,0,0,1
7.5,0,12,0,0,0,0,1
47.59615326,0,19,0,0,0,0,1
23.50427437,0,16,0,0,0,0,1
22.64957237,1,13,0,0,0,0,1
15.909091,0,20,0,0,0,0,1
25,1,19,0,0,0,0,1
14.42307663,1,16,0,0,0,0,1
16.82692337,0,13,0,0,0,0,1
22.69230843,1,14,0,0,0,0,1
32.05128098,0,14,0,0,0,0,1
7.692307472,0,12,0,0,0,0,1
9.615385056,0,12,0,0,0,0,1
9.615385056,0,12,0,0,0,0,1
12.5,0,12,0,0,0,0,1
23.21678352,0,12,0,0,0,0,1
9.230769157,1,13,0,0,0,0,1
12.01923084,0,12,0,0,0,0,1
8.11965847,0,19,0,0,0,0,1
21.15384674,0,18,0,0,0,0,1
10.57692337,1,16,0,0,0,0,1
