year,male,earnings,female
2012,1,38.46154022,0
2012,0,21.63557625,1
2012,1,4.206730843,0
2012,0,12.01923084,1
2012,0,15.18218613,1
2012,1,11.96581173,0
2012,0,14.42307663,1
2012,1,11.53846169,0
2012,1,38.94230652,0
2012,1,28.84711456,0
2012,1,19.23077011,0
2012,0,16.82692337,1
2012,1,10.09615421,0
2012,1,23.07692337,0
2012,0,12.01923084,1
2012,0,13.46153831,1
2012,0,13.67521381,1
2012,1,23.71794891,0
2012,1,16.38461494,0
2012,0,14.42307663,1
2012,1,29.80769157,0
2012,0,22.30769157,1
2012,0,18.02884674,1
2012,0,12.01923084,1
2012,0,24.03846169,1
2012,0,36.32478714,1
2012,1,25,0
2012,0,24.03846169,1
2012,1,43.26922989,0
2012,1,26.44230843,0
2012,0,40.86538315,1
2012,0,14.42307663,1
2012,0,17.40384674,1
2012,1,30.76922989,0
2012,1,21.63461494,0
2012,0,16.82788467,1
2012,0,15.38461494,1
2012,1,19.23077011,0
2012,1,9.615385056,0
2012,0,11.43451118,1
2012,0,13.73626328,1
2012,1,21.63461494,0
2012,1,34.61538315,0
2012,0,16.82692337,1
2012,1,3.846153736,0
2012,1,16.82692337,0
2012,0,17.30769157,1
2012,1,28.07692337,0
2012,0,16.82692337,1
2012,1,57.69230652,0
2012,1,23.55769157,0
2012,1,33.65384674,0
2012,1,15.38461494,0
2012,0,12.01923084,1
2012,0,21.63461494,1
2012,1,13.46153831,0
2012,1,19.23077011,0
2012,0,33.40081024,1
2012,1,13.46153831,0
2012,1,28.84615326,0
2012,0,37.98077011,1
2012,1,32.69230652,0
2012,0,26.44230843,1
2012,1,17.30769157,0
2012,1,16.88888931,0
2012,0,38.99572754,1
2012,1,20.43269157,0
2012,0,19.23077011,1
2012,1,16.82692337,0
2012,1,44.23077011,0
2012,0,17.78846169,1
2012,1,16.34615326,0
2012,1,25,0
2012,1,10.29453468,0
2012,0,11.00604439,1
2012,1,33.65384674,0
2012,0,20.81730843,1
2012,0,30.28846169,1
2012,1,11.05769253,0
2012,0,9.615385056,1
2012,1,28.84615326,0
2012,0,7.692307472,1
2012,0,27.47252655,1
2012,0,10,1
2012,1,27.69230843,0
2012,0,6.593406677,1
2012,1,25.54059792,0
2012,1,14.42307663,0
2012,1,21.79487228,0
2012,0,21.50809669,1
2012,1,8.57538414,0
2012,0,15.86538506,1
2012,1,21.875,0
2012,0,16.82692337,1
2012,0,26.44230843,1
2012,1,25,0
2012,0,21.63461494,1
2012,0,24.03846169,1
2012,0,29.80769157,1
2012,1,24.03846169,0
2012,1,15.73426533,0
2012,0,13.70192337,1
2012,0,36.53845978,1
2012,1,53.84615326,0
2012,0,18.97773361,1
2012,1,29.9145298,0
2012,1,31.25,0
2012,0,31.25,1
2012,0,8.791209221,1
2012,0,21.97802162,1
2012,0,12.01923084,1
2012,0,19.6078434,1
2012,1,38.46154022,0
2012,0,20.71006012,1
2012,0,20.71006012,1
2012,1,28.84615326,0
2012,0,15.86538506,1
2012,1,24.03846169,0
2012,1,20.19230843,0
2012,1,10.81730747,0
2012,1,26.44230843,0
2012,1,17.30769157,0
2012,1,24.03846169,0
2012,0,18.02884674,1
2012,0,15.625,1
2012,0,25,1
2012,1,38.46154022,0
2012,0,32.69230652,1
2012,1,69.71154022,0
2012,1,28.36538506,0
2012,0,16.34615326,1
2012,1,31.25,0
2012,0,25.48077011,1
2012,1,26.44230843,0
2012,0,24.03846169,1
2012,0,34.61538315,1
2012,0,19.23077011,1
2012,0,25.48077011,1
2012,0,29.80769157,1
2012,1,16.66666603,0
2012,1,43.26922989,0
2012,1,24.03846169,0
2012,0,12.98076916,1
2012,1,12.5,0
2012,1,21.63461494,0
2012,0,14.42307663,1
2012,1,9.615385056,0
2012,0,16.15384674,1
2012,1,10.57692337,0
2012,1,23.07692337,0
2012,1,43.26922989,0
2012,0,11.53846169,1
2012,0,19.23077011,1
2012,0,14.23076916,1
2012,0,40.06410217,1
2012,0,18.75,1
2012,0,5.288461685,1
2012,1,18.26922989,0
2012,1,12.98076916,0
2012,0,19.23077011,1
2012,0,19.23077011,1
2012,1,16.53846169,0
2012,0,8.547008514,1
2012,1,26.92307663,0
2012,1,16.14658928,0
2012,1,21.63461494,0
2012,0,26.44326973,1
2012,1,24.4755249,0
2012,0,12.01923084,1
2012,1,14.42307663,0
2012,0,22.11538506,1
2012,1,36.05769348,0
2012,1,12.82051277,0
2012,0,38.46154022,1
2012,0,18.75,1
2012,1,21.49038506,0
2012,1,12.82051277,0
2012,1,16.82692337,0
2012,0,22.03525734,1
2012,0,20.76922989,1
2012,1,5.917159557,0
2012,0,15.86538506,1
2012,1,15,0
2012,0,38.46154022,1
2012,0,25.64102554,1
2012,0,23.07692337,1
2012,0,29.80769157,1
2012,0,34.61538315,1
2012,0,19.71153831,1
2012,0,12.36263752,1
2012,1,12.82051277,0
2012,1,17.78846169,0
2012,1,72.11538696,0
2012,1,21.63461494,0
2012,0,15.06410217,1
2012,1,19.23077011,0
2012,1,34.85577011,0
2012,0,15.82417583,1
2012,1,23.07692337,0
2012,1,36.32478714,0
2012,0,16.78321648,1
2012,1,14.42307663,0
2012,1,24.03846169,0
2012,1,26.44230843,0
2012,0,19.23077011,1
2012,1,44.23077011,0
2012,0,23,1
2012,1,48.07692337,0
2012,0,15.86538506,1
2012,0,12.01923084,1
2012,1,15.38461494,0
2012,0,12.01923084,1
2012,1,21.36752129,0
2012,0,13.75,1
2012,0,31.25,1
2012,0,23.50427437,1
2012,0,25.12110138,1
2012,0,19.23077011,1
2012,0,26.44230843,1
2012,1,16.34615326,0
2012,0,17.78846169,1
2012,0,28.84615326,1
2012,0,14.42307663,1
2012,1,4.807692528,0
2012,0,12.01923084,1
2012,1,25,0
2012,0,20.43269157,1
2012,1,24.03846169,0
2012,1,17.48321724,0
2012,0,31.25,1
2012,1,14.42307663,0
2012,0,7.211538315,1
2012,1,18.26922989,0
2012,1,5.288461685,0
2012,0,7.692307472,1
2012,1,50,0
2012,1,24.03846169,0
2012,0,17.78846169,1
2012,0,12.5,1
2012,0,26.44230843,1
2012,0,28.84615326,1
2012,1,9.615385056,0
2012,1,28.84615326,0
2012,0,19.23077011,1
2012,1,24.03942299,0
2012,0,16.34615326,1
2012,1,19.23077011,0
2012,0,19.23077011,1
2012,0,25.64102554,1
2012,1,6.593406677,0
2012,0,13.54166698,1
2012,1,62.5,0
2012,0,15.38461494,1
2012,1,36.05769348,0
2012,0,20.87912178,1
2012,0,9.615385056,1
2012,1,9.615385056,0
2012,1,19.23077011,0
2012,1,19.71153831,0
2012,0,20.19230843,1
2012,0,15.38461494,1
2012,0,19.23077011,1
2012,1,23.55769157,0
2012,1,58.17307663,0
2012,0,21.36752129,1
2012,0,20.87912178,1
2012,0,12.94378662,1
2012,0,11.53846169,1
2012,0,72.11538696,1
2012,1,27.2435894,0
2012,1,41.0256424,0
2012,0,32.69230652,1
2012,1,17.30769157,0
2012,1,28.02197838,0
2012,0,28.63247871,1
2012,1,19.23077011,0
2012,0,28.84615326,1
2012,1,18.69658089,0
2012,0,9.855769157,1
2012,0,40.86538315,1
2012,1,19.23077011,0
2012,0,19.23077011,1
2012,0,11.53846169,1
2012,1,21.79487228,0
2012,0,36.53845978,1
2012,1,11.53846169,0
2012,0,22.59615326,1
2012,1,37.98077011,0
2012,1,57.69230652,0
2012,0,21.63461494,1
2012,0,13.46153831,1
2012,1,37.5,0
2012,1,30.76922989,0
2012,1,13.18681335,0
2012,1,20.19230843,0
2012,0,12.5,1
2012,0,18.75,1
2012,0,20.27972031,1
2012,0,21.63461494,1
2012,1,30.67307663,0
2012,0,19.23077011,1
2012,1,28.84615326,0
2012,1,16.27219009,0
2012,1,19.23077011,0
2012,1,14.31971169,0
2012,0,17.12884521,1
2012,0,26.92307663,1
2012,0,23.07692337,1
2012,0,21.63461494,1
2012,1,17.48251724,0
2012,1,26.44230843,0
2012,0,21.63461494,1
2012,1,12.23776245,0
2012,1,23.93162346,0
2012,0,36.05769348,1
2012,0,18,1
2012,1,16.88888931,0
2012,0,27.69230843,1
2012,1,28.84615326,0
2012,1,7.692307472,0
2012,1,42.78845978,0
2012,1,29.76190567,0
2012,0,21.63461494,1
2012,0,11.05769253,1
2012,1,21.15384674,0
2012,0,17.73504257,1
2012,0,14.42307663,1
2012,0,26.44230843,1
2012,0,8.875152588,1
2012,0,9.59989357,1
2012,0,8.571428299,1
2012,0,22.59615326,1
2012,1,12.69230747,0
2012,1,25,0
2012,0,25,1
2012,0,24.03846169,1
2012,1,36.05769348,0
2012,1,19.23077011,0
2012,0,23.07692337,1
2012,0,26.15384674,1
2012,0,19.6078434,1
2012,1,8.012820244,0
2012,0,16.34615326,1
2012,1,25,0
2012,1,17.78846169,0
2012,0,9.807692528,1
2012,0,12,1
2012,0,5.494505405,1
2012,0,17.30769157,1
2012,0,24.03846169,1
2012,1,19.87179565,0
2012,0,18.37606812,1
2012,1,43.26922989,0
2012,0,9.615385056,1
2012,0,31.17913818,1
2012,0,9.890110016,1
2012,1,18.75,0
2012,0,21.63461494,1
2012,1,29.32692337,0
2012,0,21.25473595,1
2012,1,33.65384674,0
2012,0,21.75480843,1
2012,1,19.23077011,0
2012,1,10.98901081,0
2012,0,7.852564335,1
2012,1,25.38461494,0
2012,0,17.78846169,1
2012,1,21.79487228,0
2012,1,21.56781387,0
2012,0,15.38461494,1
2012,0,16.82692337,1
2012,1,12.01923084,0
2012,1,26.44230843,0
2012,0,10.57692337,1
2012,1,29.80769157,0
2012,0,3.076923132,1
2012,1,23.50427437,0
2012,1,38.46154022,0
2012,0,20.67307663,1
2012,1,19.23077011,0
2012,0,14.42307663,1
2012,1,41.34615326,0
2012,1,13.46153831,0
2012,0,10,1
2012,1,17.30769157,0
2012,0,16.82692337,1
2012,0,16.82692337,1
2012,0,20.67307663,1
2012,1,12.74038506,0
2012,0,23.07692337,1
2012,1,44.71154022,0
2012,0,12.5,1
2012,1,26.92307663,0
2012,1,30.28846169,0
2012,0,15.38461494,1
2012,1,24.03846169,0
2012,0,10.76923084,1
2012,1,12.01923084,0
2012,1,49.145298,0
2012,0,19.23077011,1
2012,1,26.44230843,0
2012,1,23.50961494,0
2012,1,23.07692337,0
2012,0,12.01923084,1
2012,1,37.5,0
2012,1,25.48077011,0
2012,1,17.30769157,0
2012,1,8.653845787,0
2012,1,24.03846169,0
2012,1,20.67307663,0
2012,1,26.44230843,0
2012,0,22.11538506,1
2012,1,12.65182209,0
2012,0,21.35416603,1
2012,1,14.42307663,0
2012,1,52,0
2012,0,22.43589783,1
2012,1,38.46154022,0
2012,1,28.84615326,0
2012,0,24.03846169,1
2012,1,19.23077011,0
2012,1,27.40384674,0
2012,1,37.38479996,0
2012,0,28.84615326,1
2012,0,10.01602554,1
2012,0,12.01923084,1
2012,0,25,1
2012,1,18.26922989,0
2012,1,17.30769157,0
2012,0,13.24519253,1
2012,1,11.26373672,0
2012,1,18.07692337,0
2012,1,19.23077011,0
2012,0,26.70940208,1
2012,0,23.07692337,1
2012,1,7.451922894,0
2012,1,5.769230843,0
2012,1,23.07692337,0
2012,1,40.86538315,0
2012,1,12.30769253,0
2012,1,26.44230843,0
2012,0,38.94326782,1
2012,1,14.42307663,0
2012,0,36.53845978,1
2012,1,14.9572649,0
2012,0,11.05769253,1
2012,1,30.44871712,0
2012,0,21.97802162,1
2012,0,14.42307663,1
2012,1,43.26922989,0
2012,1,58.17307663,0
2012,0,13.68343163,1
2012,1,10.57692337,0
2012,1,13.46153831,0
2012,0,20.19230843,1
2012,0,17.30769157,1
2012,1,12.4651165,0
2012,1,12.01923084,0
2012,0,7.142857075,1
2012,1,23.50427437,0
2012,0,15.38461494,1
2012,0,19.23077011,1
2012,1,17.30769157,0
2012,0,19.23077011,1
2012,0,14.90384579,1
2012,1,17.30865479,0
2012,0,24.75961494,1
2012,0,16.82692337,1
2012,0,21.63461494,1
2012,0,13.79807663,1
2012,1,26.44230843,0
2012,0,12.01923084,1
2012,0,17.78846169,1
2012,0,14.42403889,1
2012,0,13.46153831,1
2012,1,21.63461494,0
2012,0,25.64102554,1
2012,1,13.94230747,0
2012,1,14.42307663,0
2012,1,23.50427437,0
2012,0,22.18934822,1
2012,1,33.33333206,0
2012,1,23.50427437,0
2012,0,25.64102554,1
2012,0,19.76495743,1
2012,0,44.87179565,1
2012,1,30.76922989,0
2012,1,47.11538315,0
2012,0,19.23077011,1
2012,1,31.25,0
2012,1,17.78846169,0
2012,0,13.94230747,1
2012,0,40.86538315,1
2012,1,21.2509613,0
2012,1,26.44326973,0
2012,1,20.19230843,0
2012,0,24.03846169,1
2012,1,17.78846169,0
2012,1,21.49038506,0
2012,0,23.07692337,1
2012,1,21.63461494,0
2012,0,19.23173141,1
2012,1,4.206730843,0
2012,0,26.70940208,1
2012,1,18.26922989,0
2012,1,24.03846169,0
2012,1,24.03846169,0
2012,1,73.07691956,0
2012,0,44.57143021,1
2012,1,21.63461494,0
2012,1,14.42307663,0
2012,0,16,1
2012,0,19.23077011,1
2012,1,11.46449661,0
2012,0,15.38461494,1
2012,0,38.46154022,1
2012,0,17.09487152,1
2012,0,12.01923084,1
2012,1,34.61538315,0
2012,1,62.5,0
2012,1,33.65384674,0
2012,0,19.23077011,1
2012,1,5.128205299,0
2012,0,11.60721111,1
2012,0,16.48351669,1
2012,0,35.09615326,1
2012,0,14.42403889,1
2012,1,41.95804214,0
2012,0,25.96153831,1
2012,0,24.03846169,1
2012,0,13.46153831,1
2012,1,14.18269253,0
2012,0,9.935897827,1
2012,1,28.07692337,0
2012,1,33.65384674,0
2012,0,13.94230747,1
2012,1,23.55769157,0
2012,0,16.48351669,1
2012,1,26.92307663,0
2012,0,12.01923084,1
2012,0,14.42307663,1
2012,0,14.42307663,1
2012,0,15.38461494,1
2012,0,14.42307663,1
2012,1,36.6300354,0
2012,1,11.44688606,0
2012,1,12.23776245,0
2012,0,15.38461494,1
2012,1,24.03942299,0
2012,1,16.82692337,0
2012,0,12.08791256,1
2012,0,20.67307663,1
2012,0,34.61538315,1
2012,1,42.30769348,0
2012,0,21.63461494,1
2012,0,22.65625,1
2012,0,16.82692337,1
2012,1,19.23077011,0
2012,0,2.163461447,1
2012,0,34.13461685,1
2012,1,26.44230843,0
2012,1,7.211538315,0
2012,1,13.77338886,0
2012,0,14.42307663,1
2012,1,64.90384674,0
2012,0,29.4871788,1
2012,0,37.69230652,1
2012,0,31.73077011,1
2012,1,17.94871712,0
2012,1,43.70629501,0
2012,0,12.69230747,1
2012,1,17.30769157,0
2012,0,19.23077011,1
2012,0,18.26922989,1
2012,0,19.78022003,1
2012,1,11.53942299,0
2012,0,17.30769157,1
2012,1,23.84615326,0
2012,0,21.53269196,1
2012,1,38.46154022,0
2012,0,21.97802162,1
2012,1,10.10101032,0
2012,1,22.43589783,0
2012,0,24.572649,1
2012,0,7.692307472,1
2012,1,18.37606812,0
2012,0,19.23077011,1
2012,1,24.03846169,0
2012,0,24.03846169,1
2012,0,12.94378662,1
2012,1,36.05769348,0
2012,0,24.03846169,1
2012,0,21.63461494,1
2012,0,17.9052887,1
2012,1,16.34615326,0
2012,1,23.55769157,0
2012,1,21.63461494,0
2012,1,24.03846169,0
2012,1,48.07692337,0
2012,0,8.653845787,1
2012,1,43.26922989,0
2012,0,37.5,1
2012,1,28.84615326,0
2012,1,12.01923084,0
2012,1,24.76190567,0
2012,1,12.98076916,0
2012,0,19.23077011,1
2012,0,24.03942299,1
2012,0,30.76922989,1
2012,1,37.98077011,0
2012,1,12.10000038,0
2012,0,24.03846169,1
2012,1,28.07730675,0
2012,0,20.29914474,1
2012,0,17.78846169,1
2012,1,22.59615326,0
2012,0,19.23077011,1
2012,1,38.46154022,0
2012,1,19.23077011,0
2012,0,11.05769253,1
2012,1,10.57692337,0
2012,1,16.82692337,0
2012,0,19.23077011,1
2012,1,10.57692337,0
2012,1,14.42307663,0
2012,1,21.63557625,0
2012,1,52.88461685,0
2012,1,20.94017029,0
2012,1,28.84615326,0
2012,0,12.98076916,1
2012,1,34.61538315,0
2012,0,22.64957237,1
2012,1,26.44230843,0
2012,0,26.44230843,1
2012,0,72.11538696,1
2012,0,19.23077011,1
2012,0,17.30769157,1
2012,1,15.38461494,0
2012,1,9.230769157,0
2012,1,36.92307663,0
2012,0,28.84711456,1
2012,0,21.36752129,1
2012,1,26.44230843,0
2012,0,14.42307663,1
2012,0,14.42307663,1
2012,1,22.25274658,0
2012,1,9.615385056,0
2012,0,7.692307472,1
2012,1,27.69230843,0
2012,0,36.05769348,1
2012,1,29.9145298,0
2012,0,27.77777863,1
2012,1,20.67307663,0
2012,0,14.61538506,1
2012,1,32.05128098,0
2012,0,42.73504257,1
2012,0,15.86538506,1
2012,1,28.84615326,0
2012,0,10.09615421,1
2012,0,16.82692337,1
2012,0,27.88461494,1
2012,1,45.94017029,0
2012,0,22.11538506,1
2012,1,19.23077011,0
2012,0,18.75,1
2012,1,48.07692337,0
2012,1,15.81730747,0
2012,1,21.36752129,0
2012,0,54.32692337,1
2012,0,11.53846169,1
2012,1,31.25,0
2012,1,31.62435913,0
2012,1,17.09401703,0
2012,0,20,1
2012,1,23.63636398,0
2012,0,20.19230843,1
2012,0,16.78321648,1
2012,0,16.82692337,1
2012,1,22.59615326,0
2012,1,30.24038506,0
2012,0,56.25,1
2012,0,25,1
2012,0,10.57692337,1
2012,1,33.21678162,0
2012,0,40.59828949,1
2012,0,2.991452932,1
2012,0,31.73077011,1
2012,0,21.63461494,1
2012,0,12.74038506,1
2012,0,36.85897446,1
2012,1,30.67307663,0
2012,0,24.03846169,1
2012,0,14.42307663,1
2012,1,14.42307663,0
2012,0,17.30769157,1
2012,0,33.65384674,1
2012,0,16.82692337,1
2012,0,17.30769157,1
2012,0,34.61538315,1
2012,1,16.66666603,0
2012,0,12.69230747,1
2012,1,18.22916603,0
2012,0,24.03846169,1
2012,0,12.42603588,1
2012,0,24.03846169,1
2012,0,26.44230843,1
2012,1,22.02797127,0
2012,1,41.0256424,0
2012,0,2.991452932,1
2012,0,24.03846169,1
2012,1,21.63461494,0
2012,0,24.03846169,1
2012,0,8.653845787,1
2012,1,17.7514801,0
2012,1,19.71153831,0
2012,1,28.84615326,0
2012,1,14.42307663,0
2012,1,41.70672989,0
2012,0,21.63461494,1
2012,1,17.78846169,0
2012,0,13.60576916,1
2012,0,21.63461494,1
2012,1,23.65384674,0
2012,0,13.79807663,1
2012,0,20.81730843,1
2012,1,34.61538315,0
2012,1,27.77777863,0
2012,1,24.03942299,0
2012,0,19.23077011,1
2012,0,9.807692528,1
2012,1,36.05769348,0
2012,1,72.11538696,0
2012,0,11.53846169,1
2012,1,69.71154022,0
2012,0,27.40384674,1
2012,0,24.03846169,1
2012,1,14.90384579,0
2012,1,22.59615326,0
2012,0,32.05128098,1
2012,1,12.01923084,0
2012,0,42.73504257,1
2012,0,21.63461494,1
2012,1,14.5348835,0
2012,1,32.69230652,0
2012,0,19.6078434,1
2012,1,65.38461304,0
2012,1,31.25,0
2012,0,19.23077011,1
2012,1,19.23077011,0
2012,1,25,0
2012,0,72.11538696,1
2012,1,22.11538506,0
2012,1,34.96503448,0
2012,0,17.94871712,1
2012,1,9.134614944,0
2012,0,14.90384579,1
2012,1,27.40384674,0
2012,0,25.96153831,1
2012,1,19.23077011,0
2012,0,15.38538456,1
2012,0,6.286982059,1
2012,0,10.09615421,1
2012,0,22.43589783,1
2012,0,22.72727203,1
2012,1,17.78846169,0
2012,1,19.23077011,0
2012,1,10.57692337,0
2012,1,21.63461494,0
2012,0,20.67307663,1
2012,1,19.23077011,0
2012,1,36.53845978,0
2012,0,2.403846264,1
2012,0,15.38461494,1
2012,0,20,1
2012,0,28.63247871,1
2012,1,21.63461494,0
2012,1,16.02564049,0
2012,1,20.0854702,0
2012,0,8.875740051,1
2012,0,14.79289913,1
2012,0,16.64201164,1
2012,0,28.29059792,1
2012,0,22.97008514,1
2012,0,33.28402328,1
2012,0,21.05769157,1
2012,1,28.125,0
2012,1,33.65384674,0
2012,1,10.57692337,0
2012,1,16.82692337,0
2012,0,14.18269253,1
2012,0,12.01923084,1
2012,1,17.30769157,0
2012,1,10.44871807,0
2012,1,13.72549057,0
2012,1,31.25,0
2012,0,16.82692337,1
2012,1,25.64102554,0
2012,1,12.82051277,0
2012,1,19.23077011,0
2012,0,19.2316246,1
2012,1,36.05769348,0
2012,0,22.59615326,1
2012,0,28.84615326,1
2012,0,22.59615326,1
2012,0,24.22008514,1
2012,1,9,0
2012,0,12.98076916,1
2012,1,44.23077011,0
2012,1,5.769230843,0
2012,1,9.615385056,0
2012,0,7.5,1
2012,1,25,0
2012,1,23.07692337,0
2012,0,10.09615421,1
2012,0,15.86538506,1
2012,0,32.96703339,1
2012,1,29.80769157,0
2012,1,25.64102554,0
2012,1,64.90384674,0
2012,1,18.22916603,0
2012,0,17.73504257,1
2012,0,6.546644688,1
2012,1,17.30769157,0
2012,0,15.5,1
2012,1,19.23077011,0
2012,0,17.30769157,1
2012,0,29.9145298,1
2012,1,38.46154022,0
2012,1,28.84615326,0
2012,0,22.59615326,1
2012,0,24.03846169,1
2012,0,15.86538506,1
2012,1,12.01923084,0
2012,1,14.70588207,0
2012,0,20.19230843,1
2012,1,13.73626328,0
2012,1,13.46153831,0
2012,0,9.615385056,1
2012,0,12.98076916,1
2012,1,28.84615326,0
2012,1,28.84615326,0
2012,1,26.44230843,0
2012,0,14.90384579,1
2012,1,23.73042297,0
2012,1,17.78942299,0
2012,1,20.2429142,0
2012,1,16.82692337,0
2012,1,14.90384579,0
2012,1,13.99038506,0
2012,1,15.38461494,0
2012,1,24.03846169,0
2012,1,25,0
2012,0,13.22115421,1
2012,0,12.01923084,1
2012,1,22.11538506,0
2012,0,52.5,1
2012,1,23.07692337,0
2012,0,12.01923084,1
2012,1,19.23077011,0
2012,0,20.40865326,1
2012,0,23.07692337,1
2012,1,22.72727203,0
2012,0,24.03846169,1
2012,1,34.77904892,0
2012,0,15.38461494,1
2012,1,11.53846169,0
2012,1,33.65384674,0
2012,1,22.11538506,0
2012,0,28.84615326,1
2012,0,13.07692337,1
2012,1,17.30769157,0
2012,0,19.23077011,1
2012,0,13.46153831,1
2012,1,25,0
2012,0,14.76648331,1
2012,1,22.59615326,0
2012,0,19.23077011,1
2012,1,25.91973305,0
2012,0,23.07692337,1
2012,1,24.03846169,0
2012,0,18.02884674,1
2012,1,12.01923084,0
2012,1,19.23077011,0
2012,0,18.26922989,1
2012,1,8.413461685,0
2012,0,38.46154022,1
2012,1,39.2857132,0
2012,1,16.65384674,0
2012,0,14.42403889,1
2012,1,24.03846169,0
2012,0,16.10577011,1
2012,1,43.27019119,0
2012,1,31.25,0
2012,0,21.63461494,1
2012,1,21.63461494,0
2012,0,48.07692337,1
2012,1,14.42307663,0
2012,1,21.15384674,0
2012,0,27.77777863,1
2012,1,14.32692337,0
2012,1,5.547337055,0
2012,0,6.593406677,1
2012,0,13.46153831,1
2012,0,36.53845978,1
2012,1,27.77777863,0
2012,0,26.44230843,1
2012,0,11.39423084,1
2012,0,18.26922989,1
2012,0,16.82692337,1
2012,1,10.0009613,0
2012,1,13.24786282,0
2012,1,50,0
2012,0,13.24786282,1
2012,1,20.60439491,0
2012,1,15.38461494,0
2012,0,22.11538506,1
2012,1,26.83363152,0
2012,0,28.36538506,1
2012,1,20.19230843,0
2012,0,16.82692337,1
2012,1,21.53846169,0
2012,1,18.26922989,0
2012,0,18.26922989,1
2012,0,18.17307663,1
2012,1,18.26922989,0
2012,1,14.52991486,0
2012,1,24.03846169,0
2012,1,33.65384674,0
2012,0,20.67307663,1
2012,1,34.18803406,0
2012,1,34.61538315,0
2012,0,39.42307663,1
2012,0,5.769230843,1
2012,0,22.83653831,1
2012,1,31.2509613,0
2012,1,49.51922989,0
2012,0,16.82692337,1
2012,1,17.30769157,0
2012,1,25.38461494,0
2012,0,19.71153831,1
2012,0,32.05128098,1
2012,0,13.46153831,1
2012,0,13.88888931,1
2012,0,17.18494225,1
2012,0,22.59615326,1
2012,0,28.36538506,1
2012,0,16.82692337,1
2012,0,20.52884674,1
2012,1,27.56410217,0
2012,1,44.71154022,0
2012,1,2.884615421,0
2012,0,16.82692337,1
2012,1,23.50427437,0
2012,1,28.84615326,0
2012,0,46.15384674,1
2012,1,24.51922989,0
2012,1,40.86538315,0
2012,0,28.84615326,1
2012,0,14.9572649,1
2012,1,22.22222137,0
2012,1,24.03846169,0
2012,0,18.75,1
2012,0,10.76923084,1
2012,1,28.84615326,0
2012,0,27.77777863,1
2012,1,34.18803406,0
2012,0,22.11538506,1
2012,1,17.09401703,0
2012,1,50.12740326,0
2012,0,20,1
2012,1,48.07692337,0
2012,1,19.61538506,0
2012,0,18.17307663,1
2012,0,36.92307663,1
2012,0,38.46154022,1
2012,1,24.03846169,0
2012,0,18.26922989,1
2012,1,24.03846169,0
2012,1,15.38461494,0
2012,0,30.76922989,1
2012,1,13.5,0
2012,1,13.46153831,0
2012,0,16.15384674,1
2012,1,21.63461494,0
2012,0,2.403846264,1
2012,0,18.19126892,1
2012,1,14.42307663,0
2012,1,25.64102554,0
2012,0,28.84615326,1
2012,1,17.30769157,0
2012,1,19.23077011,0
2012,1,34.96503448,0
2012,1,26.92307663,0
2012,1,10.29411793,0
2012,0,14.42307663,1
2012,1,14.90384579,0
2012,0,24.03846169,1
2012,1,19.23077011,0
2012,1,28.84615326,0
2012,1,19.6581192,0
2012,1,12.82051277,0
2012,1,16.82692337,0
2012,0,19.23077011,1
2012,0,10.68376064,1
2012,0,15.38461494,1
2012,1,22.43589783,0
2012,1,40.86538315,0
2012,0,40.86538315,1
2012,1,21.15384674,0
2012,0,11.53846169,1
2012,1,12.01923084,0
2012,0,12.22519875,1
2012,0,10.56290054,1
2012,1,26.44230843,0
2012,1,20.19230843,0
2012,0,14.42307663,1
2012,0,16.82692337,1
2012,1,37.5,0
2012,1,10.57788467,0
2012,0,21.15384674,1
2012,1,28.84615326,0
2012,1,12.01923084,0
2012,0,18.75,1
2012,0,28.84615326,1
2012,0,12.01923084,1
2012,1,17.62820435,0
2012,1,47.11538315,0
2012,0,9.615385056,1
2012,1,38.46154022,0
2012,0,15.73426533,1
2012,0,14.42307663,1
2012,1,36.05769348,0
2012,0,29.62578011,1
2012,0,37.01922989,1
2012,0,18.26922989,1
2012,0,18.26922989,1
2012,0,19.23077011,1
2012,1,31.46853065,0
2012,1,24.03846169,0
2012,0,28.84615326,1
2012,1,34.61538315,0
2012,1,26.44230843,0
2012,0,21.63461494,1
2012,1,25,0
2012,1,20.83333397,0
2012,1,43.26922989,0
2012,1,17.5,0
2012,0,36.05769348,1
2012,1,21.63461494,0
2012,0,24.03846169,1
2012,1,24.03846169,0
2012,1,19.23077011,0
2012,1,26.44230843,0
2012,0,17.30769157,1
2012,1,11.53846169,0
2012,1,23.07692337,0
2012,1,13.73626328,0
2012,0,28.125,1
2012,1,17.12132835,0
2012,1,18.26922989,0
2012,0,25.48077011,1
2012,0,32.21154022,1
2012,1,19.23077011,0
2012,1,17.48251724,0
2012,1,31.59340668,0
2012,0,19.23077011,1
2012,0,26.44230843,1
2012,1,9.890110016,0
2012,1,36.8115387,0
2012,0,16.82692337,1
2012,1,20.19230843,0
2012,1,23.07692337,0
2012,0,26.70940208,1
2012,1,32.69230652,0
2012,0,9.615385056,1
2012,0,14.23076916,1
2012,1,12.23776245,0
2012,1,14.83516502,0
2012,1,43.26922989,0
2012,1,15.38461494,0
2012,1,18.99038506,0
2012,1,8.653845787,0
2012,1,10.93128204,0
2012,1,6.285714149,0
2012,1,12.08749962,0
2012,0,17.30769157,1
2012,1,28.84615326,0
2012,0,31.04395676,1
2012,0,23.64864922,1
2012,0,32,1
2012,0,24.03846169,1
